CommitteeID,Name,CategoryID,CategoryDesc,KnessetNum,CommitteeTypeID,CommitteeTypeDesc,Email,StartDate,FinishDate,AdditionalTypeID,AdditionalTypeDesc,ParentCommitteeID,CommitteeParentName,IsCurrent,LastUpdatedDate
2969,ועדת משנה לחוק הרשויות המקומיות (בחירת ראש רשות וכהונתו),,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,374,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
2970,ועדת המשנה לחוק יסוד: זכויות האדם,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,374,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
2971,"ועדת המשנה לחוק יסוד: הכנסת (תיקון) תש""ל - 1969 הצעת חבר הכנסת מרדכי בן-פורת",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,374,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
2972,ועדת משנה לענין חוק המים (תיקון מס' 5),,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2973,ועדת משנה לענין שיווק בשר,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2974,ועדת משנה לענין חוק המועצה למוצרי פירות וירקות (ייצור וייצוא),,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2975,ועדה משותפת לחוק תיאום מודולרי,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2976,"ועדת משנה לענין השוק היהודי בחו""ל",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2977,ועדת משנה לענין מחירי החלב ואספקת החלב הסדירה בארץ,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2978,ועדת משנה לענין הצורך בנקיטת אמצעים להפסקת האמרת מחירי הדירות לבל יפגעו תושבי המדינה והעולים אליה,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2979,ועדת משנה לענין חוק לתיקון פקודת המכרות,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2980,ועדת משנה לחוק זכות מטפחים,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
2981,ועדת משנה לעניני ספורט,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,352,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
2982,ועדת משנה לענין סכסוך הרפרטוארי בין האופרה לפילהרמונית,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,352,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
2983,ועדת משנה לענין ראש העין,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,352,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
2984,ועדת משנה לענין ספרות תועבה,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,352,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
2985,ועדה משותפת בענין חוק הנוער וחוק לפקודת העבריינים הצעירים,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,280,ועדת השירותים הציבוריים,False,2021-04-27T11:56:31
2986,ועדת משנה לנסוח מסקנות בענין בעיית הסמים המשכרים,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,280,ועדת השירותים הציבוריים,False,2021-04-27T11:56:31
2987,ועדת משנה לענין העוורים,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,280,ועדת השירותים הציבוריים,False,2021-04-27T11:56:31
2988,ועדת משנה לענין טיב המזון ואיכותו,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,280,ועדת השירותים הציבוריים,False,2021-04-27T11:56:31
2989,ועדה משותפת לענין נוער במצוקה,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,280,ועדת השירותים הציבוריים,False,2021-04-27T11:56:31
2990,ועדת משנה לענין הילדים החולים בציסטוס פיברוזיס,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,280,ועדת השירותים הציבוריים,False,2021-04-27T11:56:31
2991,ועדת משנה לענין מאורעות עכו,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
2992,ועדת משותפת לענין סידורי ביטחון בגני ילדים ובבתי ספר,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
2993,ועדה משותפת לענין פארק הכרמל,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
2994,ועדת משנה לענין הכפר מע'אר,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
2995,ועדת משנה לענין הפיצוצים בתחנה המרכזית בתל-אביב,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
2996,ועדת משנה בשאלת עתיד קיומם של בית דגן והישובים בסביבה,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
2997,ועדת משנה לתכנון ירושלים,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
2998,ועדת משנה לענין עולי גרוזיה,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
2999,ועדת משנה לבעיות חניה,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3000,ועדה משותפת לענין חילופי נוער בין ישראל לגרמניה,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3001,ועדת משנה לעניני חצור,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3002,ועדת משנה לענין שיקום ובינוי הנחלאות,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3003,ועדת משנה לתכנון הבניה,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3004,ועדת משנה לענין מפוני קריית עמל,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3005,ועדת משנה לענין שמירת כבוד המת,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3006,ועדה משותפת לענין התאבדות הנער רחמים קרדי,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3007,ועדת משנה לענין מצפה רמון,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3008,"ועדה משותפת בענין דו""ח על ועידות שטוקהולם ווינה לאיכות הסביבה",,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,311,ועדת הפנים,False,2021-04-27T11:56:31
3009,ועדת משנה לענין פועלי הייעור בקרן-הקיימת,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,291,ועדת העבודה,False,2021-04-27T11:56:31
3010,ועדת משנה לענין נכי תאונות העבודה בארץ,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,291,ועדת העבודה,False,2021-04-27T11:56:31
3011,ועדת משנה לענין העסקת עולים בגיל מתקדם,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,291,ועדת העבודה,False,2021-04-27T11:56:31
3012,ועדת משנה לענין בירור בעיות המשך קיומו של מפעל ת.י.ל.,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,291,ועדת העבודה,False,2021-04-27T11:56:31
3013,ועדת משנה לעידוד עבודת נשים,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,291,ועדת העבודה,False,2021-04-27T11:56:31
3014,הועדה המשותפת לענין שביתת עובדי המינהל והמשק בבתי החולים הממשלתיים,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,291,ועדת העבודה,False,2021-04-27T11:56:31
3015,ועדת משנה לנושא הפער הכלכלי והחברתי בין השכבות,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,291,ועדת העבודה,False,2021-04-27T11:56:31
3016,ועדת משנה לפניות ציבור,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3017,ועדה מיוחדת לחוק מבקר המדינה (אומבודסמן),,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3018,ועדת משנה לעניני תקציב הכנסת,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3019,ועדת משנה לשכר חברי הכנסת,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3020,ועדת משנה לתיקון תקנון הכנסת,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3021,ועדת משנה לחלוקת הצעות לסדר היום והצעות חוק של חברי הכנסת בין הסיעות למושב השני של הכנסת השביעית,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3022,ועדה משותפת לסדרי הדיון בתקציב,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3023,ועדת משנה לניסוח הסופי של ההצעה לתיקון התקנון פרק הצעות לסדר היום,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3024,"ועדת משנה לבירור התקרית עם ח""כ דוד לוי",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3025,"ועדת משנה לדו""ח נציב תלונות הציבור",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3026,ועדת משנה לבדיקת ענין תיאום פגרת הקיץ עם פגרת בתי-ספר,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,387,ועדת הכנסת,False,2021-04-27T11:56:31
3027,ועדת משנה לצווים,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3028,ועדת משנה לשינויים בתקציב,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3029,ועדת משנה לבדיקת שאלת מס קנייה על הרכב,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3030,ועדת משנה א' לתקציב,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3031,ועדת משנה ב' לתקציב,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3032,"ועדת משנה לעניין גימלאות ומשכורת לשרים, שופטים וכו'",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3033,ועדת משנה משותפת לתקציב הביטחון,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3034,"ועדת משנה לדו""ח מבקר המדינה",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3035,ועדת משנה לתקנות ניירות ערך,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3036,ועדה משותפת קיצוץ בשעות הלימודים,,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3037,"ועדת משנה לעתונות בצה""ל",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3038,ועדת משנה לקימוצים בתקציב,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3039,"ועדת משנה משותפת בעניין ""מדיניות קביעת סוגי נכות""",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3040,ועדת משנה לענין מימון הבחירות,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3041,ועדת משנה משותפת לחוק לתיקון פקודת מס הכנסה (מס' 18) ולחוק הביטוח הלאומי (תיקון מס' 12),,,7,73,ועדה משותפת,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3042,"ועדת משנה לאספקת ציוד אישי בצה""ל",,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3043,ועדת משנה לענין תקציב משרדי הממשלה,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3044,ועדת משנה להודעה על ישובי ספר,,,7,74,ועדת משנה,,1969-11-17T00:00:00,1974-01-21T00:00:00,,,326,ועדת הכספים,False,2021-04-27T11:56:31
3045,הוועדה המסדרת,,,8,72,ועדה מיוחדת,,1974-01-21T00:00:00,1977-06-13T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3046,ועדה משותפת בענין תעריפי ביטוח הרכב,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,375,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3047,ועדת משנה לתיקונים בחוק מבקר המדינה,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,361,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3048,ועדת מיוחדת לבדיקת תביעות ארגון הנכים בישראל,,,8,72,ועדה מיוחדת,,1974-01-21T00:00:00,1977-06-13T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3049,"ועדה משותפת לטיפול בנושא ""חוק מקווה ישראל""",,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3050,ועדה משותפת בענין יחסי יהודים ודרוזים,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3051,ועדה משותפת לענין רשות השידור,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,327,ועדת הכספים,False,2021-04-27T11:56:31
3052,ועדה משותפת לחוק להסדר ההימורים בספורט,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,327,ועדת הכספים,False,2021-04-27T11:56:31
3053,ועדה משותפת לחוק קרן וולף,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,327,ועדת הכספים,False,2021-04-27T11:56:31
3054,"ועדת משנה משותפת בנושא ""הג""א בשעת חירום""",,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,361,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3055,ועדת משנה לענין התפשטות נגע עישון חשיש ושימוש בסמים בקרב תלמידי בתי-ספר על-יסודיים,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3056,ועדה משותפת של ועדת חינוך ותרבות וועדת השירותים הציבוריים,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3057,ועדה משותפת להקמת עיר חדשה על אדמות המדינה מערבית לראשון לציון,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,292,ועדת העבודה,False,2021-04-27T11:56:31
3058,ועדה משותפת לתוכנית החומש לשיכון,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,292,ועדת העבודה,False,2021-04-27T11:56:31
3059,"ועדה משותפת לעניני הג""א",,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,303,ועדת הפנים ואיכות הסביבה,False,2021-04-27T11:56:31
3060,ועדה משותפת לענין חוק לתיקון דיני העונשין (הפסקת הריון),,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,375,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3061,ועדה משותפת בעניין ההחלטה האנטי ישראלית של אונסקו,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,245,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3062,ועדה משותפת להסעות חינם לחיילים,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3063,ועדה משותפת לענין תיקון מס' 18 בחוק הביטוח הלאומי,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,292,ועדת העבודה,False,2021-04-27T11:56:31
3064,ועדה משותפת לחוק מגן דוד אדום,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,281,ועדת השירותים הציבוריים,False,2021-04-27T11:56:31
3065,ועדה משותפת למעונות יום,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,292,ועדת העבודה,False,2021-04-27T11:56:31
3066,ועדה משותפת לענייני רכב לנכים,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,292,ועדת העבודה,False,2021-04-27T11:56:31
3067,ועדה משותפת לחוק המים,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3068,ועדת משנה משותפת לקיצוצים וקימוצים בתקציב הכנסת,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,327,ועדת הכספים,False,2021-04-27T11:56:31
3069,ועדה משותפת לענין גנבות משטחים חקלאיים,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3070,"ועדת משנה משותפת לעתונות בצה""ל",,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,327,ועדת הכספים,False,2021-04-27T11:56:31
3071,ועדת משותפת לתקציב הביטחון,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,327,ועדת הכספים,False,2021-04-27T11:56:31
3072,ועדת משנה משותפת לתקציב הביטחון,,,8,73,ועדה משותפת,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,327,ועדת הכספים,False,2021-04-27T11:56:31
3073,ועדת משנה של הוועדה לעניני בקורת המדינה,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,361,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3074,ועדת משנה א' לנוסח חדש ומשולב,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,375,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3075,ועדת משנה ב' לנוסח חדש ומשולב,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,375,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3076,ועדת משנה לחוק הביטוח,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,375,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3077,ועדת משנה לחוק לשכת עורכי הדין,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,375,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3078,ועדת משנה לחוקי יסוד,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,375,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3079,ועדת משנה לבחינות הבגרות,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3080,ועדת משנה לעניני המחשב של משרד החינוך והתרבות,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3081,ועדת משנה להמלצות על שיפור החינוך היהודי בגולה,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3082,ועדת משנה בנושא מורשת עדות המזרח,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3083,ועדת משנה לספורט,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3084,ועדת משנה לעניני תקציב משרד החינוך,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3085,ועדת משנה לעדיפות ומדיניות בפעילות תרבותית,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,353,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3086,ועדת משנה לענין החרם הערבי,,,7,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
3087,ועדת משנה להסדר פרעון התשלומים הדחויים למפעלי התיירות,,,7,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,269,ועדת הכלכלה,False,2021-04-27T11:56:31
3088,ועדת משנה לענין הפקעת קרקעות,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3089,ועדת משנה להקמת החברה לאספקת תרופות,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3090,ועדת משנה לעניני חברת החשמל,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3091,ועדת משנה לעניין חוק רשות שדות התעופה,773,ועדת משנה לעניין רשות שדות התעופה,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3092,ועדת משנה לענין מניעת השמדת עודפי הירקות,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3093,ועדת משנה למצוקת האשראי לחקלאות,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3094,ועדת משנה למצב התחבורה בגוש דן,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3095,ועדת משנה בענין מתן שירותים לקויים לצרכנים,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3096,ועדת משנה לענין עידוד הייצוא,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3097,"ועדת משנה לענין ענבי מאכל, יין ופירות",,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3098,ועדת משנה לענין אדמות הבדואים,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3099,ועדת משנה לענין אילת,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3100,ועדת משנה לענין המושב שתולה,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3101,ועדת משנה לענין מכסות המים,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3102,ועדת משנה לענין מקרקעין,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3103,ועדת משנה לענין מתישבי יבניאל,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3104,ועדת משנה לענין פער התיווך,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
3105,ועדת משנה לענין תאונות דרכים,,,8,74,ועדת משנה,,1974-01-21T00:00:00,1977-06-13T00:00:00,,,270,ועדת הכלכלה,False,2021-04-27T11:56:31
